개설영역,학년,학수번호,교과목명,강의계획서,전필,온라인,P/F,원어,Team Teaching,담당교수,학점,시간,강의시간/강의실,신청/제한인원,예비수강신청,비고
신입생세미나 (글로벌),1,Y11113E04,신입생세미나(자유전공학부),없음,N,N,Y,N,N,이용웅,1,1,수 9 (0505),19 / 20,13,경상계열(Finance&AI융합학부 포함)
신입생세미나 (글로벌),1,Y11113E05,신입생세미나(자유전공학부),있음,N,N,Y,N,N,권태연,1,1,수 10 (0511),21 / 25,12,경상계열(Finance&AI융합학부 포함) / 시간변경 (수9->수10)
신입생세미나 (글로벌),1,Y11113E06,신입생세미나(자유전공학부),있음,N,N,Y,N,N,김용식,1,1,수 9 (0509),23 / 25,11,경상계열(Finance&AI융합학부 포함)
신입생세미나 (글로벌),1,Y11113E07,신입생세미나(자유전공학부),없음,N,N,Y,N,N,이경율,1,1,수 9 (0503),15 / 25,8,경상계열(Finance&AI융합학부 포함)
신입생세미나 (글로벌),1,Y11113E09,신입생세미나(자유전공학부),있음,N,N,Y,N,N,장익범,1,1,수 10 (0506),19 / 25,11,공학계열 / 시간변경 (수9->수10)
신입생세미나 (글로벌),1,Y11113E10,신입생세미나(자유전공학부),없음,N,N,Y,N,N,우명균,1,1,수 9 (0409),9 / 20,4,BME+AI데이터융합학부
신입생세미나 (글로벌),1,Y11113E11,신입생세미나(자유전공학부),없음,N,N,Y,N,N,김민형,1,1,수 9 (0413),20 / 25,9,디지털콘텐츠학부
신입생세미나 (글로벌),1,Y11113E12,신입생세미나(자유전공학부),있음,N,N,Y,N,N,류윤지,1,1,수 9 (0515),21 / 25,12,글로벌스포츠산업학부/투어리즘&웰니스학부
신입생세미나 (글로벌),1,Y11113E13,신입생세미나(자유전공학부),없음,N,N,Y,N,N,이태욱,1,1,수 11 (0508),7 / 20,2,자연계열 / 시간변경 (수9->수11)
신입생세미나 (글로벌),1,Y11113E14,신입생세미나(자유전공학부),있음,N,N,Y,N,N,전종섭,1,1,수 10 (0504),12 / 20,7,어학계열 / 인문계열
신입생세미나 (글로벌),1,Y11114301,신입생세미나(전자물리학),있음,N,N,Y,N,N,유세기,1,1,화 9 (3409),13 / 16,19,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114302,신입생세미나(전자물리학),있음,N,N,Y,N,N,이석주,1,1,월 10 (3315),16 / 16,15,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114303,신입생세미나(전자물리학),없음,N,N,Y,N,N,김태경,1,1,화 9 (3315-1),14 / 16,3,자연과학대학 통합모집 수강 가능 / 교원변경:박윤규->김태경
신입생세미나 (글로벌),1,Y11114B01,신입생세미나(정보통신공학),있음,N,N,Y,N,N,한희일,1,1,금 10 (5213),9 / 11,8,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114B02,신입생세미나(정보통신공학),없음,N,N,Y,N,N,박상원,1,1,금 10 (5101-2),9 / 11,3,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114B03,신입생세미나(정보통신공학),있음,N,N,Y,N,N,김세화,1,1,금 10 (5206),11 / 11,8,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114B04,신입생세미나(정보통신공학),있음,N,N,Y,N,N,손경락,1,1,금 10 (5207),10 / 11,7,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114B05,신입생세미나(정보통신공학),있음,N,N,Y,N,N,전홍배,1,1,금 10 (5208),9 / 11,5,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11112E01,신입생세미나(중앙아시아학),있음,N,N,Y,N,N,이지은,1,1,목 9 (1309),15 / 15,11,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11112E02,신입생세미나(중앙아시아학),있음,N,N,Y,N,N,손영훈,1,1,목 9 (1302),13 / 15,4,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11113101,신입생세미나(철학),있음,N,N,Y,N,N,김원명,1,1,월 10 (4210),7 / 11,7,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113102,신입생세미나(철학),있음,N,N,Y,N,N,박치완,1,1,월 9 (4216),8 / 11,4,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113103,신입생세미나(철학),있음,N,N,Y,N,N,홍성민,1,1,화 10 (4411),10 / 11,6,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113104,신입생세미나(철학),있음,N,N,Y,N,N,이승일,1,1,수 10 (4411),11 / 11,9,인문대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11112301,신입생세미나(체코.슬로바키아어),있음,N,N,Y,N,N,김인천,1,1,목 9 (1514),12 / 18,12,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11112302,신입생세미나(체코.슬로바키아어),있음,N,N,Y,N,N,유선비,1,1,화 9 (1513),18 / 18,21,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11114A01,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,김낙현,1,1,월 10 (5201),9 / 9,7,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A02,신입생세미나(컴퓨터공학),없음,N,N,Y,N,N,김상철,1,1,월 10 (5202),8 / 9,2,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A03,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,김승욱,1,1,월 10 (0301),8 / 9,4,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A04,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,손기락,1,1,월 10 (5307),9 / 9,6,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A05,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,신찬수,1,1,월 10 (0207),9 / 9,5,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A06,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,윤일동,1,1,월 10 (5313),7 / 9,5,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A07,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,이윤석,1,1,월 10 (5405),9 / 9,3,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A08,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,이재혁,1,1,월 10 (5309),9 / 9,5,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A09,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,임승호,1,1,월 10 (0209),8 / 9,0,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A10,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,장익범,1,1,월 10 (0214),9 / 9,4,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A11,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,전병환,1,1,월 10 (0213),7 / 9,5,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A12,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,정대인,1,1,월 10 (5308),9 / 9,4,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A13,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,정유진,1,1,월 10 (5506),8 / 9,8,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A14,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,지수연,1,1,월 10 (0302),9 / 9,7,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11114A15,신입생세미나(컴퓨터공학),있음,N,N,Y,N,N,최재영,1,1,월 10 (0212),8 / 9,7,공과계열 수강 가능
신입생세미나 (글로벌),1,Y11111701,신입생세미나(태국어통번역),있음,N,N,Y,N,N,이병도,1,1,화 9 (1510),3 /,1,
신입생세미나 (글로벌),1,Y11114201,신입생세미나(통계학),있음,N,N,Y,N,N,신기일,1,1,목 10 (0306),7 / 8,6,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114202,신입생세미나(통계학),있음,N,N,Y,N,N,박흥선,1,1,목 10 (0302),8 / 8,2,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114203,신입생세미나(통계학),있음,N,N,Y,N,N,최대우,1,1,목 10 (0304),5 / 8,3,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114204,신입생세미나(통계학),있음,N,N,Y,N,N,강기훈,1,1,목 10 (0309),8 / 8,9,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114205,신입생세미나(통계학),있음,N,N,Y,N,N,정석오,1,1,목 10 (0404),7 / 8,1,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114206,신입생세미나(통계학),있음,N,N,Y,N,N,이태욱,1,1,목 10 (0409),7 / 8,6,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114207,신입생세미나(통계학),있음,N,N,Y,N,N,이현주,1,1,목 10 (0410),8 / 8,0,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113G01,신입생세미나(투어리즘&웰니스학부),있음,N,N,Y,N,N,김정현,1,1,금 10 (0409),28 / 28,29,Culture&Technology 융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11113G02,신입생세미나(투어리즘&웰니스학부),있음,N,N,Y,N,N,정주연,1,1,금 10 (0404),21 / 28,11,Culture&Technology 융합대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11112101,신입생세미나(폴란드어),있음,N,N,Y,N,Y,최성은,1,1,목 10 (1314),28 / 28,37,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11112102,신입생세미나(폴란드어),있음,N,N,Y,N,N,이옥진,1,1,목 10 (1313),28 / 29,23,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11112A01,신입생세미나(프랑스학),있음,N,N,Y,N,N,김응운,1,1,목 9 (1308),5 /,2,
신입생세미나 (글로벌),1,Y11112H01,신입생세미나(한국학),있음,N,N,Y,N,N,최현희,1,1,목 10 (1410),9 / 12,3,
신입생세미나 (글로벌),1,Y11112H02,신입생세미나(한국학),있음,N,N,Y,N,N,김태우,1,1,목 10 (1409-2),12 / 12,13,
신입생세미나 (글로벌),1,Y11112401,신입생세미나(헝가리어),있음,N,N,Y,N,N,한경민,1,1,화 9 (1514),18 / 19,12,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11112402,신입생세미나(헝가리어),있음,N,N,Y,N,N,유진일,1,1,화 9 (1512),18 / 19,12,국가전략언어계열 수강 가능
신입생세미나 (글로벌),1,Y11114601,신입생세미나(화학),있음,N,N,Y,N,N,김용애,1,1,목 9 (0402),6 / 9,7,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114602,신입생세미나(화학),있음,N,N,Y,N,N,김해조,1,1,목 9 (0305),8 / 9,11,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114603,신입생세미나(화학),있음,N,N,Y,N,N,박진균,1,1,목 9 (0405),8 / 9,7,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114604,신입생세미나(화학),있음,N,N,Y,N,N,은창선,1,1,목 9 (0404),8 / 9,5,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114605,신입생세미나(화학),있음,N,N,Y,N,N,오정욱,1,1,목 9 (0306),8 / 9,5,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114606,신입생세미나(화학),없음,N,N,Y,N,N,허성,1,1,목 9 (0304),8 / 9,8,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114607,신입생세미나(화학),있음,N,N,Y,N,N,김도윤,1,1,목 9 (0409),8 / 9,3,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114401,신입생세미나(환경학),있음,N,N,Y,N,N,이강웅,1,1,목 9 (0415),11 / 12,9,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114402,신입생세미나(환경학),있음,N,N,Y,N,N,이태형,1,1,목 9 (0411),12 / 12,10,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114403,신입생세미나(환경학),있음,N,N,Y,N,N,정태용,1,1,목 9 (0413),11 / 12,17,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114404,신입생세미나(환경학),있음,N,N,Y,N,N,최용주,1,1,목 9 (0412),6 / 12,5,자연과학대학 통합모집 수강 가능
신입생세미나 (글로벌),1,Y11114405,신입생세미나(환경학),있음,N,N,Y,N,N,조재창,1,1,목 9 (0410),12 / 12,5,자연과학대학 통합모집 수강 가능
HUFS CAREER (글로벌),2,Y12103301,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,강진,1,2,화 5 6 (2401),99 / 100,101,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103302,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,강진,1,2,화 7 8 (2401),99 / 100,111,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103303,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,강진,1,2,수 5 6 (2401),96 / 100,87,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103304,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,강진,1,2,수 7 8 (2401),99 / 100,81,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103305,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,목 3 4 (2401),97 / 100,99,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103306,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,목 5 6 (2401),99 / 100,139,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103307,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,목 7 8 (2401),98 / 100,99,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103308,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,금 3 4 (2401),96 / 100,80,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103309,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,금 5 6 (2401),99 / 100,58,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
HUFS CAREER (글로벌),2,Y12103310,HUFS Career Design 진로설정과취.창업경력개발,있음,N,N,Y,N,N,오성찬,1,2,금 7 8 (2401),98 / 100,77,1학년 수강 금지 / HUFS Career Vision Mentoring 과 동일 교과목
미래시뮬레이션 (글로벌),3,Y21167301,HUFS Pathfinder(실전취업준비전략) 1,있음,N,N,Y,N,N,윤석주,2,2,월 1 2 (2314),45 / 50,31,3학년 수강
미래시뮬레이션 (글로벌),3,Y21167302,HUFS Pathfinder(실전취업준비전략) 1,있음,N,N,Y,N,N,이승미,2,2,월 7 8 (2503),50 / 50,29,3학년 수강
미래시뮬레이션 (글로벌),3,Y21167303,HUFS Pathfinder(실전취업준비전략) 1,있음,N,N,Y,N,N,이지현,2,2,월 3 4 (2512),44 / 50,32,4학년 수강
미래시뮬레이션 (글로벌),3,Y21167304,HUFS Pathfinder(실전취업준비전략) 1,있음,N,N,Y,N,N,윤석주,2,2,월 5 6 (2314),45 / 50,40,4학년 수강
미래시뮬레이션 (글로벌),,U76395201,글로벌창업,있음,N,N,Y,N,N,최화준,2,2,화 7 8 (2503),59 / 60,84,
미래시뮬레이션 (글로벌),,U76010101,기술사업화사례및실습,있음,N,N,Y,N,N,이수찬,2,2,목 3 4 (2408),58 / 60,110,
미래시뮬레이션 (글로벌),,Y91120501,모의창업기획및실습,있음,N,N,Y,N,N,연규서,2,2,화 3 4 (2313),58 / 60,56,
미래시뮬레이션 (글로벌),,U72133101,사회봉사,있음,N,N,Y,N,N,문지희,2,2,금 10 11 (2305),25 /,18,이번학기 졸업예정자 수강 불가 / 교원변경 : 이강국->문지희
미래시뮬레이션 (글로벌),,Y91123201,사회적기업(소셜벤처)의이해와사례,있음,N,N,Y,N,N,우혜인,2,2,금 5 6 (2408),59 / 60,72,
미래시뮬레이션 (글로벌),,Y91195201,스타트업비즈니스모델전략,있음,N,N,Y,N,N,연규서,2,2,화 7 8 (2313),57 / 60,60,
미래시뮬레이션 (글로벌),,Y51106101,신재생에너지와자원재활용,있음,N,N,N,N,N,장유운,2,2,수 3 4 (2412),16 / 60,12,
미래시뮬레이션 (글로벌),,Y91121501,앙트레프레너십의이해,있음,N,N,Y,N,N,우혜인,2,2,금 3 4 (2408),54 / 60,52,
미래시뮬레이션 (글로벌),,Y51135101,여학생취업실전전략,있음,N,N,Y,N,N,이지현,2,2,화 3 4 (2412),59 / 60,41,"여학생전용강좌(3,4학년수강)"
미래시뮬레이션 (글로벌),,U76353101,용인학입문,있음,N,N,Y,N,N,김원명,2,2,수 5 6 (4213),15 / 60,12,
미래시뮬레이션 (글로벌),,U61106101,지구온난화와녹색성장,있음,N,N,N,N,N,장유운,2,2,수 5 6 (2412),53 / 60,44,
미래시뮬레이션 (글로벌),,Y91196201,창업실전전략및실무사례,있음,N,N,Y,N,N,박계현,2,2,금 3 4 (2407),11 / 60,13,
미래시뮬레이션 (글로벌),,Y91137101,특허와스타트업,있음,N,N,Y,N,N,이수찬,2,2,목 1 2 (2408),59 / 60,133,
실용외국어(선택) (글로벌),1,Y71101301,HUFS Survival English 1,있음,N,N,Y,N,N,이나경,2,2,월 1 2 (0513),18 / 30,15,IFLEP 3등급 수강생 우선 수강 권장 (기초가 약한 2등급자도 수강 가능)
실용외국어(선택) (글로벌),1,Y71101302,HUFS Survival English 1,있음,N,N,Y,N,N,이나경,2,2,월 7 8 (0513),27 / 30,20,IFLEP 3등급 수강생 우선 수강 권장 (기초가 약한 2등급자도 수강 가능)
실용외국어(선택) (글로벌),1,Y71101303,HUFS Survival English 1,있음,N,N,Y,N,N,정민하,2,2,수 1 2 (0413),28 / 30,17,IFLEP 3등급 수강생 우선 수강 권장 (기초가 약한 2등급자도 수강 가능)
실용외국어(선택) (글로벌),1,Y71101304,HUFS Survival English 1,있음,N,N,Y,N,N,정민하,2,2,수 7 8 (0411),28 / 30,18,IFLEP 3등급 수강생 우선 수강 권장 (기초가 약한 2등급자도 수강 가능)
실용외국어(선택) (글로벌),2,U71187201,드라마일본어1,있음,N,N,N,N,N,박성미,2,2,수 1 2 (1506-1),22 / 30,16,
실용외국어(선택) (글로벌),2,E01103401,실용영문법(실외),있음,N,N,N,N,N,김재량,2,2,화 1 2 (0508),28 / 30,21,
실용외국어(선택) (글로벌),2,E01103402,실용영문법(실외),있음,N,N,N,N,N,김재량,2,2,화 7 8 (0411),29 / 30,20,
실용외국어(선택) (글로벌),2,Y71110101,여행중국어,있음,N,N,N,N,N,김윤영,2,2,목 7 8 (1309),17 / 30,13,
실용외국어(선택) (글로벌),2,Y71129101,영어저널읽기,있음,N,N,N,N,N,김정민,2,2,월 7 8 (0409),25 / 30,19,
실용외국어(선택) (글로벌),3,Y71118102,TED로배우는영어,있음,N,N,N,N,N,최민이,2,2,목 5 6 (0413),18 / 30,23,
실용외국어(선택) (글로벌),3,Y71103101,실용영어글쓰기,있음,N,N,N,N,N,한승훈,2,2,화 5 6 (0411),8 / 30,5,
실용외국어(선택) (글로벌),,U71191301,J-POP일본어,있음,N,N,N,N,N,이정옥,2,2,목 5 6 (2508),23 / 30,34,
실용외국어(선택) (글로벌),,Y71117101,TOEIC듣기,있음,N,N,N,N,N,안지희,2,2,금 1 2 (0412),28 / 30,28,
실용외국어(선택) (글로벌),,Y71117102,TOEIC듣기,있음,N,N,N,N,N,안지희,2,2,금 5 6 (0412),20 / 30,28,
실용외국어(선택) (글로벌),,Y91107101,독일어의이해1,있음,N,N,N,N,N,김이천,2,2,월 7 8 (2312),17 / 30,14,
실용외국어(선택) (글로벌),,Y71116101,드라마로배우는영어,있음,N,N,N,N,N,이정현,2,2,월 5 6 (0413),29 / 30,68,
실용외국어(선택) (글로벌),,Y91109101,러시아어의이해1,있음,N,N,N,N,N,손현익,2,2,월 5 6 (1403),20 / 30,12,
실용외국어(선택) (글로벌),,Y71119201,미디어영어청취,있음,N,N,N,N,N,김다정,2,2,수 5 6 (0411),29 / 30,35,
실용외국어(선택) (글로벌),,Y71122101,실용스페인어기초다지기,있음,N,N,N,N,N,황순양,2,2,수 7 8 (2312),22 / 25,23,
실용외국어(선택) (글로벌),,Y71122102,실용스페인어기초다지기,있음,N,N,N,N,N,이강국,2,2,월 7 8 (1303),20 / 30,17,
실용외국어(선택) (글로벌),,Y91180201,아랍어의이해1,있음,N,N,N,N,N,이계연,2,2,목 5 6 (0503),4 / 30,5,
실용외국어(선택) (글로벌),,U71189301,애니메이션일본어,있음,N,N,N,N,N,김용미,2,2,금 3 4 (2311),21 / 30,24,
외국인을 위한 한국학 (글로벌),,U76332201,외국인을위한고급한국어,있음,N,N,N,N,N,송혜원,2,2,화 3 4 (2403-1),6 / 40,5,외국인전용강좌
외국인을 위한 한국학 (글로벌),,U76355201,외국인을위한말하기,있음,N,N,N,N,N,한윤정,2,2,수 1 2 (2310),20 / 40,13,외국인전용강좌
외국인을 위한 한국학 (글로벌),,U76330201,외국인을위한한국어1,있음,N,N,N,N,N,송혜원,2,2,목 3 4 (2411),18 / 40,10,외국인전용강좌
외국인을 위한 한국학 (글로벌),,U76331201,외국인을위한한국어2,있음,N,N,N,N,N,송혜원,2,2,목 5 6 (2411),17 / 40,14,외국인전용강좌
외국인을 위한 한국학 (글로벌),,U76402101,초급한국어회화,있음,N,N,N,N,N,한윤정,2,2,수 3 4 (2310),13 / 40,6,외국인전용강좌
생활과스포츠 (글로벌),,U71851201,스포츠의글로벌문화,있음,N,N,N,N,N,황의룡,2,2,화 7 8 (2305),20 / 60,19,
생활과스포츠 (글로벌),,U71856201,운동과건강,있음,N,N,N,N,N,신승아,2,2,금 3 4 (2503),15 / 60,10,
생활과스포츠 (글로벌),,U51623201,웰니스를위한신체활동,있음,N,N,N,N,N,김태영,2,2,수 1 2 (0401),45 / 60,27,
생활과스포츠 (글로벌),,Y21156301,웰빙시대의운동과다이어트,있음,N,N,N,N,N,신승아,2,2,금 1 2 (2503),48 / 60,49,
생활과스포츠 (글로벌),,U76118401,체육(골프),있음,N,N,Y,N,N,노재헌,1,2,화 7 8 (0511),29 / 30,36,
생활과스포츠 (글로벌),,U76311201,체육(농구),있음,N,N,Y,N,N,이택균,1,2,수 3 4 (0104),29 / 30,37,
생활과스포츠 (글로벌),,U51523401,체육(댄스스포츠),있음,N,N,Y,N,N,윤혜미,1,2,목 3 4 (6B01-무용실),13 / 30,15,
생활과스포츠 (글로벌),,U76314201,체육(레크리에이션),있음,N,N,Y,N,N,사혜지,1,2,목 3 4 (0511),25 / 30,60,
생활과스포츠 (글로벌),,U76316301,체육(세계의무용),있음,N,N,Y,N,N,윤혜미,1,2,목 5 6 (6B01-무용실),29 / 30,16,
생활과스포츠 (글로벌),,U71859301,체육(스킨스쿠버),있음,N,N,Y,N,N,노재헌,1,2,화 5 6 (0511),24 / 30,9,
생활과스포츠 (글로벌),,U76318201,체육(승마),있음,N,N,Y,N,N,사혜지,1,2,목 5 6 (0511),24 / 30,28,
생활과스포츠 (글로벌),,U76318202,체육(승마),있음,N,N,Y,N,N,강도한,1,2,목 7 8 (0508),26 / 30,32,
생활과스포츠 (글로벌),,U51512201,체육(야영생활과리더쉽),있음,N,N,Y,N,N,강창균,1,2,화 5 6 (0412),24 / 30,30,
생활과스포츠 (글로벌),,U51512202,체육(야영생활과리더쉽),있음,N,N,Y,N,N,김태영,1,2,수 3 4 (2303-2),21 / 30,39,
생활과스포츠 (글로벌),,U51512203,체육(야영생활과리더쉽),있음,N,N,Y,N,N,이택균,1,2,수 5 6 (0412),29 / 30,48,
생활과스포츠 (글로벌),,Y21157101,체육(여성호신술),있음,N,N,Y,N,N,박효주,1,2,목 3 4 (0104),22 / 30,19,여학생만 신청가능
생활과스포츠 (글로벌),,U76106201,체육(요가),있음,N,N,Y,N,N,문달콤,1,2,화 3 4 (6B01-무용실),28 / 30,34,
생활과스포츠 (글로벌),,U76106202,체육(요가),있음,N,N,Y,N,N,문달콤,1,2,화 5 6 (6B01-무용실),29 / 30,47,
생활과스포츠 (글로벌),,U71860301,체육(윈드서핑),있음,N,N,Y,N,N,이재문,1,2,목 7 8 (0413),35 / 40,40,
생활과스포츠 (글로벌),,U76117401,체육(탁구),있음,N,N,Y,N,N,강창균,1,2,화 3 4 (0104),29 / 30,55,
생활과스포츠 (글로벌),,U71857201,체육(휘트니스),있음,N,N,Y,N,N,이상호(체육),1,2,수 5 6 ( ),18 / 20,35,* 수업장소 : 왕산문화예술관 헬스장
군사학 (글로벌),3,U07301601,안보학,있음,N,N,N,N,Y,정광진,2,6,월 1 2 3 4 수 1 2 (2403-1),10 /,5,ROTC 전용 강의
군사학 (글로벌),4,U07302601,조직리더십,있음,N,N,N,N,Y,정광진,2,6,목 1 2 금 5 6 7 8 (2403-1),9 /,4,ROTC 전용 강의
